Time Stamp,User ID,Door Opened,Door Closed,Tailgating Detected,Human Feedback,Generation Logic,Human Logic explaining the feedback for the episode
2025-04-19 11:03:18,user_159,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-19 21:31:00,user_24,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-19 21:31:03,user_24,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-19 21:31:04,user_24,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-19 21:31:09,user_24,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-19 21:31:24,user_24,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-20 12:21:00,user_129,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-20 12:21:06,user_129,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-20 12:21:10,user_129,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-20 12:21:11,user_129,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-20 12:21:18,user_129,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-20 14:03:00,user_71,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-20 14:03:02,user_71,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-20 14:03:09,user_71,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 04:22:00,user_88,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-04-21 04:22:07,user_88,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-04-21 04:22:16,user_88,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-04-21 04:22:17,user_88,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-04-21 09:00:00,user_98,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 09:00:01,user_98,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 09:00:03,user_98,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 09:00:03,user_98,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 09:00:06,user_98,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 09:31:00,user_25,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 09:31:03,user_25,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 09:31:04,user_25,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 10:02:00,user_168,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 10:02:13,user_168,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 10:02:52,user_168,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 10:16:00,user_4,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 10:16:05,user_4,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 10:16:06,user_4,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 10:16:07,user_4,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 10:16:08,user_4,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 11:17:00,user_163,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 11:17:21,user_163,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 11:17:36,user_163,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 11:17:46,user_163,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 11:17:54,user_163,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 11:20:00,user_196,1,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-21 11:20:17,user_196,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-21 11:20:24,user_196,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-21 11:20:29,user_196,0,1,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-21 11:48:00,user_20,1,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-04-21 11:51:18,user_20,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-04-21 12:19:00,user_122,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 12:19:03,user_122,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 12:19:04,user_122,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 12:19:05,user_122,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 12:19:08,user_122,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 12:25:00,user_8,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 12:25:06,user_8,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 12:25:18,user_8,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 12:25:20,user_8,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 12:28:00,user_24,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 12:28:01,user_24,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 12:28:05,user_24,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 12:28:08,user_24,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 12:30:00,user_173,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 12:30:01,user_173,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 12:30:46,user_173,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 12:47:00,user_147,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 12:47:05,user_147,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 12:47:11,user_147,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 12:47:22,user_147,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 12:48:00,user_66,1,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-21 12:48:12,user_66,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-21 12:48:16,user_66,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-21 12:48:17,user_66,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-21 12:48:18,user_66,0,1,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-21 12:54:00,user_54,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 12:54:03,user_54,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 12:54:11,user_54,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 12:54:16,user_54,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 13:01:00,user_164,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 13:01:03,user_164,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 13:01:07,user_164,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 13:26:00,user_198,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 13:26:05,user_198,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 13:26:07,user_198,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 13:26:20,user_198,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 13:37:00,user_91,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-04-21 13:37:08,user_91,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-04-21 13:37:17,user_91,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-04-21 13:40:00,user_71,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 13:40:07,user_71,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 13:40:10,user_71,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 13:40:17,user_71,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 13:42:00,user_84,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 13:42:03,user_84,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 13:42:05,user_84,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 13:42:09,user_84,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 13:44:00,user_6,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 13:44:01,user_6,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 13:44:03,user_6,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 13:44:04,user_6,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 13:44:07,user_6,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 13:49:00,user_7,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 13:49:07,user_7,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 13:49:10,user_7,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 13:49:17,user_7,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 13:49:20,user_7,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 14:04:00,user_12,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-04-21 14:04:01,user_12,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-04-21 14:04:04,user_12,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-04-21 14:04:11,user_12,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-04-21 14:04:17,user_12,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-04-21 14:11:00,user_103,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 14:11:01,user_103,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 14:11:02,user_103,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 14:11:02,user_103,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 14:11:03,user_103,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 14:22:00,user_183,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 14:22:26,user_183,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 14:22:40,user_183,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 14:22:59,user_183,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 14:26:00,user_151,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 14:26:00,user_143,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 14:26:01,user_143,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 14:26:03,user_143,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 14:26:16,user_151,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 14:26:17,user_151,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 14:44:00,user_131,1,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-04-21 14:45:48,user_131,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-04-21 14:46:33,user_131,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-04-21 14:55:00,user_157,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-04-21 14:55:05,user_157,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-04-21 14:55:06,user_157,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-04-21 14:55:14,user_157,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-04-21 14:55:20,user_157,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-04-21 15:10:00,user_20,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 15:10:03,user_20,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 15:10:11,user_20,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 15:10:16,user_20,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 15:10:20,user_20,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 15:19:00,user_64,1,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-21 15:19:05,user_64,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-21 15:19:08,user_64,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-21 15:19:11,user_64,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-21 15:19:12,user_64,0,1,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-21 15:28:00,user_10,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 15:28:03,user_10,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 15:28:10,user_10,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 15:35:00,user_7,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 15:35:09,user_7,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 15:35:13,user_7,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 15:35:15,user_7,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 15:39:00,user_40,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 15:39:06,user_40,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 15:39:20,user_40,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 15:49:00,user_73,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 15:49:02,user_73,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 15:49:03,user_73,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 15:49:05,user_73,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 15:49:09,user_73,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 15:51:00,user_191,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 15:51:14,user_191,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 15:51:20,user_191,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 16:04:00,user_128,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 16:04:01,user_128,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 16:04:09,user_128,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 16:04:11,user_128,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 16:04:15,user_128,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-21 16:13:00,user_178,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 16:13:01,user_178,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 16:13:02,user_178,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 16:13:07,user_178,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-21 16:31:00,user_41,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-04-21 16:31:00,user_6,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
