Start Time,End Time,Duration,Number of Entries,Hour of Day,Weekend,Tailgating Detected,Human Feedback,Generation Logic,Human Explanation,Outlier Flag
2025-06-06 10:50:00,2025-06-06 10:50:03,3.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-06 11:07:00,2025-06-06 11:07:07,7.0,1,11,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-06 11:40:00,2025-06-06 11:40:07,7.0,1,11,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-06 13:02:00,2025-06-06 13:02:08,8.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-06 13:06:00,2025-06-06 13:06:10,10.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-06 16:06:00,2025-06-06 16:06:04,4.0,1,16,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-06 16:15:00,2025-06-06 16:15:10,10.0,1,16,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-06 16:51:00,2025-06-06 16:51:15,15.0,1,16,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-06 17:18:00,2025-06-06 17:18:06,6.0,1,17,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-06 17:31:00,2025-06-06 17:31:06,6.0,1,17,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-06 21:03:00,2025-06-06 21:03:03,3.0,1,21,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-07 12:28:00,2025-06-07 12:28:05,5.0,1,12,1,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-07 17:16:00,2025-06-07 17:16:26,26.0,1,17,1,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-08 14:44:00,2025-06-08 14:44:04,4.0,1,14,1,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 05:31:00,2025-06-09 05:31:09,9.0,1,5,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 08:21:00,2025-06-09 08:21:07,7.0,1,8,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 09:27:00,2025-06-09 09:27:27,27.0,1,9,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-09 09:39:00,2025-06-09 09:39:20,20.0,1,9,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-09 09:48:00,2025-06-09 09:48:05,5.0,1,9,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 09:55:00,2025-06-09 09:55:20,20.0,1,9,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-09 10:06:00,2025-06-09 10:06:07,7.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 10:15:00,2025-06-09 10:15:20,20.0,1,10,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-09 10:23:00,2025-06-09 10:23:58,58.0,1,10,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-09 10:32:00,2025-06-09 10:32:07,7.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 10:40:00,2025-06-09 10:40:18,18.0,1,10,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-09 10:55:00,2025-06-09 10:55:10,10.0,1,10,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-09 11:03:00,2025-06-09 11:03:18,18.0,1,11,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-09 11:19:00,2025-06-09 11:19:05,5.0,1,11,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 11:32:00,2025-06-09 11:32:04,4.0,1,11,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 11:41:00,2025-06-09 11:41:20,20.0,1,11,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-09 11:47:00,2025-06-09 11:47:19,19.0,1,11,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-09 12:07:00,2025-06-09 12:07:16,16.0,1,12,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-09 12:27:00,2025-06-09 12:27:06,6.0,1,12,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 12:31:00,2025-06-09 12:31:17,17.0,1,12,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-09 12:45:00,2025-06-09 12:45:09,9.0,1,12,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 13:17:00,2025-06-09 13:17:07,7.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 13:34:00,2025-06-09 13:34:03,3.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 13:35:00,2025-06-09 13:35:52,52.0,1,13,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-09 13:53:00,2025-06-09 13:53:05,5.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 14:45:00,2025-06-09 14:45:03,3.0,1,14,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 15:03:00,2025-06-09 15:03:05,5.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 15:05:00,2025-06-09 15:05:09,9.0,2,15,0,1,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 15:05:00,2025-06-09 15:05:15,15.0,2,15,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-09 15:11:00,2025-06-09 15:11:07,7.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 15:14:00,2025-06-09 15:14:05,5.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 15:16:00,2025-06-09 15:16:09,9.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 15:29:00,2025-06-09 15:29:09,9.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 15:32:00,2025-06-09 15:32:17,17.0,1,15,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-09 15:43:00,2025-06-09 15:43:17,17.0,1,15,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-09 16:24:00,,,54,16,0,1,0,normal,"Single authorized entry, door closed properly.",1
2025-06-09 16:34:00,2025-06-09 16:34:09,9.0,1,16,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 16:47:00,2025-06-09 16:47:03,3.0,1,16,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 16:50:00,2025-06-09 16:50:26,26.0,1,16,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-09 16:53:00,2025-06-09 16:53:07,7.0,1,16,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 17:31:00,2025-06-09 17:31:11,11.0,1,17,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-09 17:55:00,2025-06-09 17:55:08,8.0,1,17,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 20:45:00,2025-06-09 20:45:10,10.0,1,20,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-09 22:47:00,2025-06-09 22:47:20,20.0,1,22,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-10 02:58:00,2025-06-10 02:58:16,16.0,1,2,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-10 09:05:00,2025-06-10 09:05:42,42.0,1,9,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-10 09:06:00,2025-06-10 09:06:41,41.0,1,9,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-10 09:18:00,2025-06-10 09:18:08,8.0,1,9,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-10 10:22:00,2025-06-10 10:22:09,9.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-10 10:27:00,2025-06-10 10:27:04,4.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-10 10:55:00,2025-06-10 10:55:20,20.0,1,10,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-10 10:57:00,2025-06-10 10:57:41,41.0,1,10,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-10 11:03:00,2025-06-10 11:03:17,17.0,1,11,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-10 11:59:00,2025-06-10 11:59:08,8.0,1,11,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-10 13:08:00,2025-06-10 13:08:18,18.0,1,13,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-10 13:10:00,2025-06-10 13:10:09,9.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-10 13:19:00,2025-06-10 13:19:07,7.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-10 14:14:00,2025-06-10 14:14:28,28.0,1,14,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-10 17:52:00,2025-06-10 17:52:37,37.0,1,17,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-11 01:01:00,2025-06-11 01:01:05,5.0,1,1,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-11 09:04:00,2025-06-11 09:04:04,4.0,1,9,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-11 09:05:00,2025-06-11 09:05:09,9.0,1,9,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-11 09:12:00,2025-06-11 09:12:06,6.0,1,9,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-11 09:25:00,2025-06-11 09:25:27,27.0,1,9,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-11 10:08:00,2025-06-11 10:08:19,19.0,1,10,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-11 10:36:00,2025-06-11 10:36:17,17.0,1,10,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-11 12:34:00,2025-06-11 12:34:03,3.0,1,12,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-11 14:50:00,2025-06-11 14:50:18,18.0,1,14,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-11 15:27:00,2025-06-11 15:27:08,8.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-11 15:50:00,2025-06-11 15:50:03,3.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-11 16:43:00,2025-06-11 16:43:03,3.0,1,16,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-11 17:05:00,2025-06-11 17:05:05,5.0,1,17,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-11 17:25:00,2025-06-11 17:25:08,8.0,1,17,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-12 08:50:00,2025-06-12 08:50:28,28.0,1,8,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-12 09:19:00,2025-06-12 09:19:20,20.0,1,9,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-12 10:04:00,2025-06-12 10:04:06,6.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-12 10:06:00,2025-06-12 10:06:04,4.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-12 10:59:00,2025-06-12 10:59:29,29.0,1,10,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-12 11:05:00,2025-06-12 11:05:03,3.0,2,11,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-12 11:05:00,2025-06-12 11:05:10,10.0,2,11,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-12 11:31:00,2025-06-12 11:31:10,10.0,1,11,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-12 12:05:00,2025-06-12 12:05:06,6.0,1,12,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-12 12:23:00,2025-06-12 12:23:42,42.0,1,12,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-12 13:07:00,2025-06-12 13:07:19,19.0,1,13,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-12 13:44:00,2025-06-12 13:44:04,4.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-12 14:08:00,2025-06-12 14:09:04,64.0,2,14,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-12 14:09:00,,,15,14,0,1,0,normal,"Single authorized entry, door closed properly.",1
2025-06-12 16:06:00,2025-06-12 16:06:24,24.0,1,16,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-12 17:18:00,2025-06-12 17:18:20,20.0,1,17,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-13 04:47:00,2025-06-13 04:47:20,20.0,1,4,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-13 05:17:00,2025-06-13 05:17:20,20.0,1,5,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-13 09:22:00,2025-06-13 09:22:08,8.0,1,9,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-13 11:34:00,2025-06-13 11:34:06,6.0,1,11,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-13 15:23:00,2025-06-13 15:23:21,21.0,1,15,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-13 15:34:00,2025-06-13 15:34:06,6.0,2,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-13 15:34:00,,,6,15,0,1,0,normal,"Single authorized entry, door closed properly.",1
2025-06-13 15:42:00,2025-06-13 15:42:09,9.0,1,15,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-13 15:45:00,2025-06-13 15:45:15,15.0,1,15,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-13 16:17:00,2025-06-13 16:17:06,6.0,1,16,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-13 19:16:00,2025-06-13 19:16:08,8.0,1,19,0,0,0,normal,"Single authorized entry, door closed properly.",0
